荆州酒店,荆州真真旅社,古城人家旁 便河路13号,,,,,http://hotels.ctrip.com/hotel/4819979.html,
合肥酒店,合肥合肥长大富豪宾馆,长长丰路西段地税局向东100米,,,,,http://hotels.ctrip.com/hotel/4818176.html,
上海酒店,上海博阳旅馆,浦东新区博兴路488，临近兰城路。 【浦东金桥地区】,,,,,http://hotels.ctrip.com/hotel/1944698.html,
嵊泗(舟山)酒店,嵊泗贞媛小庄（渔家乐）,基湖村高沙地一弄16号。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1011461.html,
银川酒店,银川问天阁商务宾馆,西夏区黄河路188号。 【宁夏大学】,,,,,http://hotels.ctrip.com/hotel/1973915.html,
沈阳酒店,沈阳伊娃公寓,大东区小东路9-1中街大悦城D1座，变形金刚旁。 【东中街/大悦城】,,,,,http://hotels.ctrip.com/hotel/1099143.html,
银川酒店,银鑫商务宾馆（银川湖滨店）,湖滨东街安泰花园9-6号，近兴业巷。 【新华百货购物中心】,,,,,http://hotels.ctrip.com/hotel/1669877.html,
嵊泗(舟山)酒店,嵊泗萌萌渔家,黄沙村三沙弄69号，近黄广线。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1807887.html,
银川酒店,银川豪林宾馆,兴庆区清和南街武警医院北侧。 【南门广场】,,,,,http://hotels.ctrip.com/hotel/4739693.html,
银川酒店,银川广林宾馆,兴庆区丽景北街汽车城对面，临近沙渠路。 【海宝塔寺】,,,,,http://hotels.ctrip.c�家浜路。 【长风公园地区】,,,1间,电话15921568644 传真-,http://hotels.ctrip.com/hotel/2167062.html,
合肥酒店,合肥锦意旅社,亳阳路庐阳区人民政府斜对面，近北一环路。 【明发商业广场/四里河】,,,,,http://hotels.ctrip.com/hotel/2198285.html,
汕头酒店,汕头福美旅店,金平区金湖路118号。 【市中心区域】,,,,,http://hotels.ctrip.com/hotel/826431.html,
曲靖酒店,曲靖君满楼商务宾馆,南城门南关九村,,,,,http://hotels.ctrip.com/hotel/5076654.html,
宝鸡酒店,宝鸡益鑫宾馆,淡家村,,,,,http://hotels.ctrip.com/hotel/4740456.html,
银川酒店,昊运宾馆(兴庆区),昊运宾馆北京东路新月广场对面八一小区营业房1-3号。 【丽景公园、大团结广场】,,,,,http://hotels.ctrip.com/hotel/4337819.html,
塔河(大兴安岭)酒店,塔河仙鹤楼招待所,中央大街与站前路交口（近泰康路）,,,,,http://hotels.ctrip.com/hotel/2165370.html,
合肥酒店,合肥鑫缘宾馆,经开区安大新区商业街288号。 【大学城/翡翠湖/中环城】,,,,,http://hotels.ctrip.com/hotel/4820637.html,
汕头酒店,汕头潮南区鑫隆住宿,金都路口。 【潮南区】,,,,,http://hotels.ctrip.com/hotel/4364328.html,
济南酒店,济南重逢太空舱,历下区大明湖路东湖大厦2楼，临近黑虎泉北路。 【大明湖，泉城广场商圈】,,,,,http://hotels.ctrip.com/hotel/2533173.html,
汕头酒店,汕头新天地旅店,潮阳区泰和街11号。 【市中心区域】,,,,,http://hotels.ctrip.com/hotel/837715.html,
合肥酒店,合肥幸福旅馆,黄山路与潜山路交叉口，近岳西路。 【大溪地/1912酒吧一条街】,,,,,http://hotels.ctrip.com/hotel/1895389.html,
厦门酒店,厦门大米家公寓,思明区会展中心明发国际新城。 【鼓浪屿风景区】,,,,,http://hotels.ctrip.com/hotel/4825916.html,
荆州酒店,荆州福园宾馆,沙市区园林东路13号附6,,,,,http://hotels.ctrip.com/hotel/4814867.html,
遂宁酒店,遂宁万盛商务宾馆,新叶街26号,,,,,http://hotels.ctrip.com/hotel/4833431.html,
广州酒店,广州大学城增福公寓,番禺区广州大学城贝岗村青云坊大街21号。 【广州大学城附近（近琶洲会展）】,,,,,http://hotels.ctrip.com/hotel/1700270.html,
银川酒店,银川宁储宾馆,兴庆区凤凰南街53号，近凤凰碑。 【新华百货购物中心金凤开发区】,,,,,http://hotels.ctrip.com/hotel/1374033.html,
合肥酒店,合肥怡园宾馆,合肥市胜利路与明光路交叉口怡康园1栋1单元1301室。 【合肥火车站/元一时代广场/服装城】,,,,,http://hotels.ctrip.com/hotel/5075258.html,
合肥酒店,合肥恒通快捷宾馆,瑶海区长江东路180号。 【汽车东站（宝业家纺）】,,,,,http://hotels.ctrip.com/hotel/793596.html,
铜川酒店,铜川秦安招待所,王益区体育路体育场后门南10米（王益区，临近210国道）,,,,,http://hotels.ctrip.com/hotel/2496584.html,
铁力(伊春)酒店,铁力星河招待所,建设西大街543号（近保健街南侧110米）,,,,,http://hotels.ctrip.com/hotel/2178461.html,
嵊泗(舟山)酒店,嵊泗我爱我家宾馆（农家乐）,东海社区胜利路61号，近渔俗广场。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1733359.html,
富锦(佳木斯)酒店,富锦富豪宾馆,正大街与向阳路交口东10米，近南二街。 【富锦镇】,,,,,http://hotels.ctrip.com/hotel/2086651.html,
铁力(伊春)酒店,铁力鑫凯悦酒店,桃山镇振兴大街与人和街交口东100米（近桃山火车站）,,,,,http://hotels.ctrip.com/hotel/2325586.html,
合肥酒店,合肥华舒精品旅店,海恒街南湖春城西大门19-106号，近习友路。 【合肥经济技术开发区】,,,,,http://hotels.ctrip.com/hotel/1423075.html,
银川酒店,银川雅居宾馆(习岗镇),习岗镇马家寨经济开发区一零九国道与银河西路交叉口南100米附近,,,,,http://hotels.ctrip.com/hotel/4741777.html,
嵊泗(舟山)酒店,嵊泗枸杞倚天海阁宾馆（渔家乐）,枸杞乡乌沙村。 【枸杞岛】,,,,,http://hotels.ctrip.com/hotel/1686973.html,
上海酒店,上海茸华旅店,松江区谷阳北路146号，财政局对面。 【佘山、松江大学城】,,,,,http://hotels.ctrip.com/hotel/900420.html,
滕州(枣庄)酒店,滕州五洲宾馆,平行路155号,,,,,http://hotels.ctrip.com/hotel/1372322.html,
嵊泗(舟山)酒店,嵊泗渔美人家园,枸杞乡乌沙村东珠夏47号，近三礁江大桥。 【枸杞岛】,,,,,http://hotels.ctrip.com/hotel/2636756.html,
嵊泗(舟山)酒店,嵊泗海礁渔家乐,嵊山镇兴隆街18号，近嵊山岛码头。 【枸杞岛】,,,,,http://hotels.ctrip.com/hotel/1844339.html,
上海酒店,上海亿园旅馆,浦东新区栏学路456号（三楼）。 【迪士尼度假区】,,,,,http://hotels.ctrip.com/hotel/1641849.html,
伊宁市酒店,伊宁怡心园宾馆,解放西路七巷6号（近江苏路）,,,,,http://hotels.ctrip.com/hotel/2315009.html,
嵊泗(舟山)酒店,嵊泗枸杞岛海之宝渔家,大王村环城路22号，近望海广场。 【枸杞岛】,,,,,http://hotels.ctrip.com/hotel/1754321.html,
库尔勒酒店,库尔勒百姓小宾馆,生活路火车站旁中国工商银行营业厅对面（近新华路）,,,,,http://hotels.ctrip.com/hotel/1731315.html,
烟台酒店,烟台华泰宾馆,芝罘区幸福路48号，近幸福中路。 【商业中心区/汽车站/火车站】,,,,,http://hotels.ctrip.com/hotel/2202363.html,
嵊泗(舟山)酒店,嵊泗来梦小庄（渔家乐）,东海渔村洪家弄12号。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1647250.html,
苏州酒店,苏州花园民宿,吴中区西山林屋洞林屋路（梅花岭农庄往东250米），近林屋洞风景区。 【太湖风景区】,,,,,http://hotels.ctrip.com/hotel/1965252.html,
遂宁酒店,遂宁蓬莱旅馆,遂州北路160号（近飞虹街）,,,,,http://hotels.ctrip.com/hotel/2040865.html,
依安(齐齐哈尔)酒店,依安怡然居招待所,兴学路田园名苑1号楼15门市（近民生街）,,,,,http://hotels.ctrip.com/hotel/1869564.html,
武夷山(南平)酒店,武夷山金金宾馆,火车站商贸城北侧6号（近湖中路）,,,,,http://hotels.ctrip.com/hotel/1968569.html,
厦门酒店,厦门北站相约公寓三店,集美区后溪镇岩内村埔中央5号，近厦门北站。 【厦门北站】,,,,,http://hotels.ctrip.com/hotel/1519341.html,
合肥酒店,合肥宏宇租房中介,路150号。 【大钟楼】,,,,,http://hotels.ctrip.com/hotel/4819017.html,
合肥酒店,合肥蓝天招待所,庐阳区蒙城路与北一环交口向南50米 蒙城北路73号。 【合肥火车站/元一时代广场/服装城明发商业广场/四里河】,,,,,http://hotels.ctrip.com/hotel/791561.html,
上海酒店,崇明佳妮农家乐,崇明前卫村559号，近林风公路。 【崇明、长兴岛、横沙岛】,,,,,http://hotels.ctrip.com/hotel/2331159.html,
烟台酒店,乐天国际公寓（烟台幸福中路二店）,幸福中路124号，近幸福路。 【商业中心区/汽车站/火车站】,,,,,http://hotels.ctrip.com/hotel/2531673.html,
三河(廊坊)酒店,三河千禧宾馆,燕灵路民政学院对面（与迎宾路交口）,,,,,http://hotels.ctrip.com/hotel/2198102.html,
东安(永州)酒店,东安龙鑫宾馆,建材家居广场B栋(301室)（近新建路）,,,,,http://hotels.ctrip.com/hotel/1975095.html,
合肥酒店,合肥市亚泰快捷宾馆,蜀山区长江西路中兴花园1号。 【高新区大埔头】,,,,,http://hotels.ctrip.com/hotel/845333.html,
沈阳酒店,泊客馨居公寓（沈阳海韵广场店）,铁西区兴工北街64甲（海韵广场），近北三东路。 【沈阳站/太原街】,,,,,http://hotels.ctrip.com/hotel/453584.html,
银川酒店,银川春天里商务宾馆,西夏区宁大附中对面。 【宁夏大学】,,,,,http://hotels.ctrip.com/hotel/893762.html,
秦皇岛酒店,南戴河喜洋洋假日酒店,银海道1号（喜多多酒店内），毗邻南戴河仙螺岛。 【南戴河中心区】,,,,,http://hotels.ctrip.com/hotel/2266494.html,
银川酒店,银川吉翔宾馆,通达北街向东100米锦瑞园3-6号。 【火车站】,,,,,http://hotels.ctrip.com/hotel/4742037.html,
嵊泗(舟山)酒店,嵊泗煜宸山庄,菜园镇基湖新村5弄8号，近基湖沙滩。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/2236690.html,
苏州酒店,苏州草庐青年旅舍·花木语堂,姑苏区临顿路�近永兴巷）,,,,,http://hotels.ctrip.com/hotel/1745598.html,
榆林酒店,榆林新鸿玉宾馆,红路民乐巷2排5号,,,,,http://hotels.ctrip.com/hotel/4743553.html,
长沙酒店,旺旺家庭旅馆(长沙洞井中路店),雨花区红星安置小区7栋2楼，洞井中路。 【红星商圈（省政府、省植物园、汽车南站）】,,,,,http://hotels.ctrip.com/hotel/1301121.html,
合肥酒店,合肥梦雅住宿,青阳路11号，近长江西路。 【长江中路商业区（国购/百大）】,,,,,http://hotels.ctrip.com/hotel/1961773.html,
嵊泗(舟山)酒店,嵊泗海剩宾馆,嵊泗基湖村，近基湖沙滩。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/2076160.html,
西宁酒店,香格里拉家庭宾馆（西宁13号店）,香格里拉大道香格里拉城市花园20号楼（近砖厂路）,,,,,http://hotels.ctrip.com/hotel/2944992.html,
沈阳酒店,沈阳意林客栈,沈河区泉园一路46号。 【南塔鞋城/药科大学】,,,,,http://hotels.ctrip.com/hotel/1071559.html,
上海酒店,上海住宝旅馆,闵行区沧源路770弄117号，近东川路。 【交大、闵行经济开发区】,,,,,http://hotels.ctrip.com/hotel/2102629.html,
合肥酒店,合肥宏利元宾馆,经济开发区环翠路88号，近紫蓬路。 【大学城/翡翠湖/中环城】,,,,,http://hotels.ctrip.com/hotel/2360480.html,
荆州酒店,荆州十二客房,荆州区荆秘路长江大学西校区,,,,,http://hotels.ctrip.com/hotel/4337744.html,
嵊泗(舟山)酒店,嵊泗凭海听潮·高家庄（农家乐）,石柱村银沙路108号，近南长途沙滩。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1413504.html,
荆州酒店,荆州宏源宾馆,仙鹤大道外国语学校前进100米,,,,,http://hotels.ctrip.com/hotel/4817873.html,
济南酒店,重忆自助公寓（济南彩世界二店）,黄岗路重汽彩世界3号楼601室（近无影山中路）,,,,,http://hotels.ctrip.com/hotel/2628163.html,
富锦(佳木斯)酒店,富锦建三江福祥旅馆,站前路与中央大街交口往东150米，近建三江站。 【建三江】,,,,,http://hotels.ctrip.com/hotel/2037607.html,
荆州酒店,荆州沙大住宿,工农路98号洪垸网城旁巷内30米,,,,,http://hotels.ctrip.com/hotel/4823433.html,
上海酒店,上海新洁旅馆,青浦区华新街210号。 【虹桥枢纽周边区】,,,,,http://hotels.ctrip.com/hotel/907005.html,
华阴(渭南)酒店,华阴商城招待所,太华路中段（市医院对面）（近东岳路（西段））,,,,,http://hotels.ctrip.com/hotel/1457721.html,
铁力(伊春)酒店,铁力喜利来旅馆,团结路338号（近铁力林业局）,,,,,http://hotels.ctrip.com/hotel/2163862.html,
富锦(佳木斯)酒店,富锦合意旅店,站前西路与锦绣大街交口南200米（近向阳路）,,,,,http://hotels.ctrip.com/hotel/2005436.html,
榆树(长春)酒店,榆树新港湾时尚旅馆,向阳路,,,,,http://hotels.ctrip.com/hotel/4332417.html,
遂宁酒店,遂宁红楼宾馆,遂州北路223号,,,,,http://hotels.ctrip.com/hotel/1352746.html,
上海酒店,上海馨煌客房,宝山区安家路177号，近德都路。 【宝钢工业园区】,,,,,http://hotels.ctrip.com/hotel/962511.html,
银川酒店,银川德胜宾馆,金凤区新昌西路宁安西巷(紫荆花虹湾对面)，临近山水文园。 【金凤开发区】,,,,,http://hotels.ctrip.com/hotel/1350781.html,
嵊泗(舟山)酒店,嵊泗嵊房招待所,邮电路19号，近海滨中路。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/1780598.html,
银川酒店,银川山丹花宾馆,金凤区通达北街向东100米，近团结巷。 【火车站】,,,,,http://hotels.ctrip.com/hotel/1971073.html,
合肥酒店,合肥金星宾馆,包河区龙川路同心苑小区8号门面，近包河大道。 【高铁南站/中科大】,,,,,http://hotels.ctrip.com/hotel/1340316.html,
银川酒店,银川容福宾馆,金凤区尹家渠北街碧水蓝天西门北侧10米处。 【金凤开发区】,,,,,http://hotels.ctrip.com/hotel/1109486.html,
上海酒店,上海临港365派豪华轰趴别墅,浦东新区临港新城古棕路168弄152号。 【滴水湖临港地区】,,,,,http://hotels.ctrip.com/hotel/4722577.html,
松潘酒店,松潘黄龙川主寺县安逸居木楼宾馆,风景区大湾村49号(金凤假日山庄对面),,,,,http://hotels.ctrip.com/hotel/4834652.html,
合肥酒店,合肥辰怡宾馆,磨陈路与梦溪路交口西北角（近烈山路）,,,,,http://hotels.ctrip.com/hotel/2641801.html,
烟台酒店,烟台奇缘龙湖度假海景别墅养马岛公寓,牟平区东路199号龙湖葡醍海湾别墅区301岗,,,,,http://hotels.ctrip.com/hotel/4747325.html,
烟台酒店,烟台富润宾馆,牟平北关大街695号。 【 东海岸】,,,,,http://hotels.ctrip.com/hotel/845068.html,
烟台酒店,星期八时尚公寓（烟台海洋花园店）,莱山区泉韵南路2号海洋花园小区，近滨海中路。 【第二海水浴场】,,,,,http://hotels.ctrip.com/hotel/1180325.html,
合肥酒店,合肥菱江宾馆,包河区徽州大道1186号，近水阳江路。 【高铁南站/中科大】,,,,,http://hotels.ctrip.com/hotel/2223912.html,
济南酒店,济南净雅旅馆,长清区明发路与民康路交口北100米，近明发路。 【长清大学城】,,,,,http://hotels.ctrip.com/hotel/1603538.html,
铁力(伊春)酒店,铁力仟芮招待所,建设西大街528号（近铁力林业一中）,,,,,http://hotels.ctrip.com/hotel/2163885.html,
银川酒店,宁夏华悦宾馆(银川),金凤区新昌西路116号华电大厦楼下近宁安西巷。 【金凤开发区】,,,,,http://hotels.ctrip.com/hotel/4337049.html,
富锦(佳木斯)酒店,富锦建三江天福旅店,中央大街与站前路交口往北100米，近文华大剧场。 【建三江】,,,,,http://hotels�真-,http://hotels.ctrip.com/hotel/2622337.html,
银川酒店,银川百荷快捷宾馆,星光华小区。 【南门广场】,,,,,http://hotels.ctrip.com/hotel/1996275.html,
合肥酒店,庐江长城宾馆,庐江县军二西路西门停车场进站隔壁,,,,,http://hotels.ctrip.com/hotel/4333753.html,
烟台酒店,四海友家度假公寓（烟台养马岛大桥店）,牟平区海滨东路东海城小区（牟平区，近通海路旁）,,,,,http://hotels.ctrip.com/hotel/2336677.html,
合肥酒店,合肥吟风宾馆,九龙路九龙商业街8栋107号，近合九线。 【大学城/翡翠湖/中环城】,,,,,http://hotels.ctrip.com/hotel/2069166.html,
开封酒店,开封66快捷宾馆,开封明伦街内环东路口（河大医院斜对面）,,,,,http://hotels.ctrip.com/hotel/805243.html,
厦门酒店,雅佳公寓（厦门集大店）,集美区乐安西里59号（集美区，近同集南路）,,,,,http://hotels.ctrip.com/hotel/1904283.html,
嵊泗(舟山)酒店,嵊泗海燕宾馆（渔家乐）,五龙乡田岙村东升弄5号。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/987899.html,
广州酒店,广州君悦住宿(财经大学店),海珠区茂兴里外街北五巷近财经大学。 【琶洲国际会展中心附近】,,,,,http://hotels.ctrip.com/hotel/4828699.html,
沈阳酒店,沈阳好到家酒店(黑龙江街店),皇姑区黑龙江街21号3门。 【北站/惠工广场】,,,,,http://hotels.ctrip.com/hotel/4333350.html,
沈阳酒店,沈阳悦心旅社,沈河区天后宫路26号。 【北站/惠工广场】,,,,,http://hotels.ctrip.com/hotel/1254659.html,
张家界酒店,张家界芙蓉宾馆车站店,张家界火车站旁。 【市区】,,,,,http://hotels.ctrip.com/hotel/903392.html,
凯里酒店,凯里睡吧宾馆,开元大道学府商城（近凯里学院）,,,,,http://hotels.ctrip.com/hotel/2546124.html,
银川酒店,银川鑫源招待所(兴庆区),鑫源招待所金凤区黄河东路902号。 【金凤开发区】,,,,,http://hotels.ctrip.com/hotel/4743734.html,
镇远酒店,镇远大千宾馆,火车站旁右拐50米（近西秀街）,,,,,http://hotels.ctrip.com/hotel/2379314.html,
合肥酒店,合肥99香宾馆,南路与青年北路交叉口,,,,,http://hotels.ctrip.com/hotel/4817822.html,
苏州酒店,苏州香谊农家乐,吴中区金庭镇石公村黄家堡。 【太湖风景区】,,,,,http://hotels.ctrip.com/hotel/4730558.html,
沈阳酒店,沈阳新青年主题公寓,大东区小东路9-1号大悦公寓D1座10-2号（东中街地铁站C出口处），近津桥路。 【东中街/大悦城】,,,,,http://hotels.ctrip.com/hotel/1650130.html,
庄河(大连)酒店,庄河王家岛振全渔家,王家岛镇南海浴场（近谢家沟）,,,,,http://hotels.ctrip.com/hotel/2700426.html,
合肥酒店,合肥瑞馨旅店,龙岗工业区军民里。 【汽车东站（宝业家纺）】,,,,,http://hotels.ctrip.com/hotel/4356254.html,
济南酒店,学生之家（济南山师北街店）,历下区山师北街二宿舍18号楼，近经十路。 【山师、山大、洪楼商业区】,,,,,http://hotels.ctrip.com/hotel/1544734.html,
上海酒店,上海朝阳旅馆,青浦区金泽镇练西公路4297号，近西虹街。 【朱家角、东方绿舟】,,,,,http://hotels.ctrip.com/hotel/1382574.html,
苏州酒店,吴江金鹰商务宾馆,吴江区盛泽镇舜湖中路398号(近电影院北侧),,,,,http://hotels.ctrip.com/hotel/4333076.html,
庄河(大连)酒店,庄河歇马山涵轩庭院客栈（原歇马山庄涵轩庭院客栈）,大营镇银石滩国家森林公园南门（近娄家屯）,,,,,http://hotels.ctrip.com/hotel/1923196.html,
新民(沈阳)酒店,沈阳雅居美国郡温泉日租房,兴隆堡镇美国郡世界温泉部落富康街10-18，202（近304国道）,,,,,http://hotels.ctrip.com/hotel/1807783.html,
镇远酒店,镇远元祯商务宾馆,舞阳镇平冒街大菜园第四巷（近卫生监督局）,,,,,http://hotels.ctrip.com/hotel/2355898.html,
遂宁酒店,遂宁永春商务宾馆,兴隆街82号,,,,,http://hotels.ctrip.com/hotel/1289982.html,
银川酒店,银川入归招待所,清和南街(南门广场)。 【南门广场】,,,,,http://hotels.ctrip.com/hotel/4741035.html,
富锦(佳木斯)酒店,富锦A8睡眠馆,锦绣大街与向阳路交口东50米，近新三街。 【富锦镇】,,,,,http://hotels.ctrip.com/hotel/2005230.html,
滕州(枣庄)酒店,滕州交运客栈,平行北路214号（鲁华物流园内）,,,,,http://hotels.ctri��岛】,,2010年,19间,电话0580-5586851,http://hotels.ctrip.com/hotel/912210.html,
嵊泗(舟山)酒店,嵊泗悦龙湾小庄,五龙乡沙河弄35号，近海边。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/2349944.html,
德州酒店,德州海纳快捷连锁酒店,陵城区迎宾街经济开发区管理委员会旁边（陵城区，近陵州路）,,,,,http://hotels.ctrip.com/hotel/2576928.html,
合肥酒店,合肥馨雅旅社,芜湖路与宁国路交口向南150米。 【大钟楼】,,,,,http://�浴场】,,,11间,电话0535-6438881 传真-,http://hotels.ctrip.com/hotel/2362589.html,
烟台酒店,烟台长兴旅馆,永安里53-2号，近北马路。 【商业中心区/汽车站/火车站】,,,,,http://hotels.ctrip.com/hotel/2202693.html,
上海酒店,上海城外诚宾馆,青浦区青昆路22-24号。 【朱家角、东方绿舟】,,,,,http://hotels.ctrip.com/hotel/912330.html,
银川酒店,银川鑫帛宾馆(兴庆区新汽车南站),汽车南站1354-28号。 【南门广场】,,,,,http://hotels.ctrip.com/hotel/4742357.html,
苏州酒店,苏州丰收园农家乐,沉思湾46号，近缥缈峰公路。 【太湖风景区】,,,,,http://hotels.ctrip.com/hotel/2614857.html,
三河(廊坊)酒店,三河廊坊温馨旅馆,温馨家园旅馆府东路188附近,,,,,http://hotels.ctrip.com/hotel/4844895.html,
开封酒店,开封乐游快捷宾馆,东陈新街138号（河大北门）（近绿地花园）,,,,,http://hotels.ctrip.com/hotel/1708269.html,
庄河(大连)酒店,庄河新尔泰旅馆,泰昌路6号楼（光明小区门口）（近汽车站）,,,,,http://hotels.ctrip.com/hotel/1517338.html,
遂宁酒店,遂宁佳宾旅馆,蜀秀东街1号（近遂州北路）,,,,,http://hotels.ctrip.com/hotel/2040915.html,
娄底酒店,冷水江金富丽连锁酒店,冷水江市金竹西路,,,,,http://hotels.ctrip.com/hotel/5081967.html,
浦江(金华)酒店,龙都宾馆(浦江和平北路店）,和平北路96-98号（近环城西路）,,,,,http://hotels.ctrip.com/hotel/1363592.html,
开封酒店,通许县梨园旅馆,开封通许行政路与解放路交叉口,,,,,http://hotels.ctrip.com/hotel/4336662.html,
连城(龙岩)酒店,连城龙岩冠麟宾馆,北大东路步行街343号,,,,,http://hotels.ctrip.com/hotel/4817256.html,
广州酒店,广州天河鸿运公寓(华工店),天河区五山东莞庄南街38号(近华南理工大学)。 【白云同和、龙洞地区】,,,,,http://hotels.ctrip.com/hotel/4333095.html,
沈阳酒店,港森酒店公寓（沈阳中街大悦城店）,大东区小东路9-1号大悦城D1座613室，小东路与小什字街交汇处。 【东中街/大悦城】,,,,,http://hotels.ctrip.com/hotel/1577539.html,
依安(齐齐哈尔)酒店,依安红圣招待所,北新路温馨老年公寓对面（近克依公路）,,,,,http://hotels.ctrip.com/hotel/1874453.html,
烟台酒店,幸福家缘度假公寓（烟台龙湖葡醍海湾2店）,牟平区养马岛滨海东路199号301岗（牟平区，近通海路旁）,,,,,http://hotels.ctrip.com/hotel/2645484.html,
遂宁酒店,遂宁丽佳快捷酒店,船山区凯旋路（金玉横街）（船山区，近凯旋路移动大厅）,,,,,http://hotels.ctrip.com/hotel/2287361.html,
塔河(大兴安岭)酒店,加格达奇彩虹时钟旅馆,加格达奇区301省道与东四街交口，近东三道街。 【 加格达奇中心区加格达奇】,,,,,http://hotels.ctrip.com/hotel/2174157.html,
合肥酒店,合肥合肥天一快捷宾馆(路店),路与东二环交叉口向西南角200米。 【汽车东站（宝业家纺）】,,,,,http://hotels.ctrip.com/hotel/4819325.html,
银川酒店,银川亿家假日酒店,兴庆区新华街朝阳巷123号。 【新华百货购物中心】,,,,,http://hotels.ctrip.com/hotel/815184.html,
烟台酒店,烟台呈祥招待所,芝罘区火车站对面(时代广场北门向南80米)。 【商业中心区/汽车站/火车站】,,,,,http://hotels.ctrip.com/hotel/4740340.html,
广州酒店,广州火车站星和家庭旅馆,越秀区站西路87号471房。 【火车站、越秀公园附近】,,,,,http://hotels.ctrip.com/hotel/4365072.html,
武夷山(南平)酒店,武夷山茶时光客栈,度假区慧苑街610号，近双利小学和工商所。 【度假区】,,,,,http://hotels.ctrip.com/hotel/1987900.html,
银川酒店,同川招待所(兴庆区),清和北街692号。 【海宝塔寺】,,,,,http://hotels.ctrip.com/hotel/4365211.html,
上海酒店,上海川隆旅馆,青浦区华志路102号，近新府中路。 【虹桥枢纽周边区】,,,,,http://hotels.ctrip.com/hotel/2619561.html,
三河(廊坊)酒店,三河梦享宾馆,民政学院东门对面327号（燕灵路与海油大街交叉口）,,,,,http://hotels.ctrip.com/hotel/1489610.html,
烟台酒店,乐天国际公寓（烟台幸福北路二店）,幸福北路344号（近幸福路）,,,,,http://hotels.ctrip.com/hotel/2565424.html,
烟台酒店,乐天国际公寓（烟台幸福路三店）,幸福路56号（近幸福中路）,,,,,http://hotels.ctrip.com/hotel/2527186.html,
开封酒店,开封胜利家庭宾馆,大梁路与西环城路北段交叉口向西200米路北（近黄河大街中段）,,,,,http://hotels.ctrip.com/hotel/2202900.html,
三河(廊坊)酒店,三河廊坊客如宾旅馆,燕郊燕灵路口南50米路西272号,,,,,http://hotels.ctrip.com/hotel/4842924.html,
烟台酒店,烟台佳隆旅馆,芝罘区世学路176-2号（鲁东大学对面）。 【商业中心区/汽车站/火车站】,,,,,http://hotels.ctrip.com/hotel/843923.html,
嵊泗(舟山)酒店,嵊泗浪花宾馆（渔家乐）,五龙乡大沙西弄2号，近东海渔村。 【嵊泗本岛】,,,,,http://hotels.ctrip.com/hotel/993702.html,
库尔勒酒店,库尔勒亲朋旅馆,交通西路驿路3号（近驿站巷幼童幼儿园二楼）,,,,,http://hotels.ctrip.com/hotel/1669956.html,
娄底酒店,娄底凯宾轩旅馆,娄星区扶青路6号（娄星区，近209省道）,,,,,http://hotels.ctrip.com/hotel/2643906.html,
庄河(大连)酒店,庄河俊阳旅馆,新华街道泰昌路365号,,,,,http://hotels.ctrip.com/hotel/1550649.html,
苏州酒店,苏州苏特家服务公寓(晋合),工业园区西洲路星湖街。 【工业园区金鸡湖商业区】,,,,,http://hotels.ctrip.com/hotel/4356453.html,
塔河(大兴安岭)酒店,塔河江城招待所,中央大街与站前路交口（近泰康路）,,,,,http://hotels.ctrip.com/hotel/2165362.html,
合肥酒店,合肥康乐旅馆,淮河路步行街。 【淮河路步行街】,,,,,http://hotels.ctrip.com/hotel/4821380.html,
沈阳酒店,沈阳锦胜快捷酒店,于洪区沈新路62-32号（三隆世纪新城南门前行20米），近沈新东路。 【于洪广场】,,,,,http://hotels.ctrip.com/hotel/1315466.html,
秦皇岛酒店,北戴河爱然旅馆,北戴河区陆庄西街2号，新驼路与西海滩路交叉路口。 【海滨公园，热带植物园】,,,,,http://hotels.ctrip.com/hotel/803310.html,
银川酒店,银川星旺新宾馆,西夏区同心南路湖畔15-16营业房。 【宁夏大学】,,,,,http://hotels.ctrip.com/hotel/1435572.html,
秦皇岛酒店,南戴河北京小寨度假公寓,紫澜香郡花园F1－117室。 【南戴河中心区】,,,,,http://hotels.ctrip.com/hotel/994541.html,
三河(廊坊)酒店,廊坊爱之家宾馆,经济开发区燕灵路349号（燕灵路与学院大街交叉口）,,,,,http://hotels.ctrip.com/hotel/2197941.html,
镇远酒店,镇远沁园宾馆,清溪镇320国道五里牌十字路口（近306省道）,,,,,http://hotels.ctrip.com/hotel/2327049.html,
上海酒店,上海茜皓旅馆,宝山区新川沙路505号。 【顾村公园地区】,,,,,http://hotels.ctrip.com/hotel/930008.html,
黑河酒店,黑河溪溪旅店,爱辉区铁路街142号（爱辉区，近通江路）,,,,,http://hotels.ctrip.com/hotel/2100223.html,
新化(娄底)酒店,新化梅山恋主题驿站酒店,天华南路永泰商业广场13楼（近312省道）,,,,,http://hotels.ctrip.com/hotel/2078901.html,
